project_id	case_id	case_submitter_id	sample_id	sample_submitter_id	portion_id	portion_submitter_id	analyte_id	analyte_submitter_id	a260_a280_ratio	amount	analyte_quantity	analyte_type	analyte_type_id	analyte_volume	concentration	normal_tumor_genotype_snp_match	ribosomal_rna_28s_16s_ratio	spectrophotometer_method	state	well_number
TCGA-LGG	7e41baba-7ef6-4030-b595-d95cd96336b5	TCGA-HT-A5R7	7ba53d9a-fe20-487a-b4bb-84451e207755	TCGA-HT-A5R7-01A	f9c47f09-709e-4ee1-9ff3-3bdf49efe506	TCGA-HT-A5R7-01A-11	4d98dad5-0325-4c11-9f2f-636ca18bdd3b	TCGA-HT-A5R7-01A-11D	'--	'--	'--	DNA	D	'--	0.16	'--	'--	PicoGreen	released	'--
TCGA-LGG	7e41baba-7ef6-4030-b595-d95cd96336b5	TCGA-HT-A5R7	7ba53d9a-fe20-487a-b4bb-84451e207755	TCGA-HT-A5R7-01A	f9c47f09-709e-4ee1-9ff3-3bdf49efe506	TCGA-HT-A5R7-01A-11	e9e4024a-5363-4d83-8632-3ac8d381f59a	TCGA-HT-A5R7-01A-11W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	'--	'--	'--	'--	released	'--
TCGA-LGG	7e41baba-7ef6-4030-b595-d95cd96336b5	TCGA-HT-A5R7	7ba53d9a-fe20-487a-b4bb-84451e207755	TCGA-HT-A5R7-01A	f9c47f09-709e-4ee1-9ff3-3bdf49efe506	TCGA-HT-A5R7-01A-11	11da679b-3f7b-48dd-b780-379f6d2a7942	TCGA-HT-A5R7-01A-11R	1.96	'--	'--	RNA	R	'--	0.17	'--	'--	UV Spec	released	'--
TCGA-LGG	7e41baba-7ef6-4030-b595-d95cd96336b5	TCGA-HT-A5R7	7c8a06fb-b7e5-4e0b-9079-5f2e7798a7e7	TCGA-HT-A5R7-10A	3a9e27b5-89c1-430c-9d0d-37576ad5119f	TCGA-HT-A5R7-10A-01	4b4c2547-d9aa-4f80-9689-30b87e9fd58d	TCGA-HT-A5R7-10A-01W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	'--	'--	'--	'--	released	'--
TCGA-LGG	7e41baba-7ef6-4030-b595-d95cd96336b5	TCGA-HT-A5R7	7c8a06fb-b7e5-4e0b-9079-5f2e7798a7e7	TCGA-HT-A5R7-10A	3a9e27b5-89c1-430c-9d0d-37576ad5119f	TCGA-HT-A5R7-10A-01	8a2e2d0f-de3b-42ac-9d92-b6b3734eb3d2	TCGA-HT-A5R7-10A-01D	'--	'--	'--	DNA	D	'--	0.14	'--	'--	PicoGreen	released	'--
TCGA-LGG	9d93834a-3bf0-41fd-8c74-5ac49a6e78cd	TCGA-HT-8019	57be4138-62a3-437a-a95a-5cf1b81971cb	TCGA-HT-8019-01A	ca19fee5-eab2-4a30-beef-bba5d2384d00	TCGA-HT-8019-01A-21	0d4b5a1f-689e-424f-a29b-0c65b4373f62	TCGA-HT-8019-01A-21R	'--	'--	'--	RNA	R	'--	0.15	'--	'--	UV Spec	released	'--
TCGA-LGG	9d93834a-3bf0-41fd-8c74-5ac49a6e78cd	TCGA-HT-8019	57be4138-62a3-437a-a95a-5cf1b81971cb	TCGA-HT-8019-01A	ca19fee5-eab2-4a30-beef-bba5d2384d00	TCGA-HT-8019-01A-21	f5bb3100-ac8d-43be-8eb2-b406940ec505	TCGA-HT-8019-01A-21W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	'--	'--	'--	'--	released	'--
TCGA-LGG	9d93834a-3bf0-41fd-8c74-5ac49a6e78cd	TCGA-HT-8019	57be4138-62a3-437a-a95a-5cf1b81971cb	TCGA-HT-8019-01A	ca19fee5-eab2-4a30-beef-bba5d2384d00	TCGA-HT-8019-01A-21	2ba59315-5c36-4c5b-b226-1399a1571c05	TCGA-HT-8019-01A-21D	'--	'--	'--	DNA	D	'--	0.15	'--	'--	PicoGreen	released	'--
TCGA-LGG	9d93834a-3bf0-41fd-8c74-5ac49a6e78cd	TCGA-HT-8019	b4980f5e-f593-4f12-9c1e-a5c89e8cf132	TCGA-HT-8019-10A	bb0fd353-ebea-462a-8083-8f93bec37fc2	TCGA-HT-8019-10A-01	fe0b4f16-a833-4532-8dc3-36a239f02e93	TCGA-HT-8019-10A-01D	'--	'--	'--	DNA	D	'--	0.15	'--	'--	PicoGreen	released	'--
TCGA-LGG	9d93834a-3bf0-41fd-8c74-5ac49a6e78cd	TCGA-HT-8019	b4980f5e-f593-4f12-9c1e-a5c89e8cf132	TCGA-HT-8019-10A	bb0fd353-ebea-462a-8083-8f93bec37fc2	TCGA-HT-8019-10A-01	1ea65240-f45d-4c27-a3c7-45b1564c6622	TCGA-HT-8019-10A-01W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	'--	'--	'--	'--	released	'--
TCGA-LGG	5de6fd84-ed02-4c27-9947-db57f05faf6d	TCGA-HT-8104	4be310fb-b7ac-4759-9a30-3e55c6f5a341	TCGA-HT-8104-10A	8d23aeed-c222-4fa9-8480-9f1ec6021b1d	TCGA-HT-8104-10A-01	33d633b8-5637-4dc0-8b9d-ee59b365ff7d	TCGA-HT-8104-10A-01D	'--	'--	'--	DNA	D	'--	0.16	'--	'--	PicoGreen	released	'--
TCGA-LGG	5de6fd84-ed02-4c27-9947-db57f05faf6d	TCGA-HT-8104	4be310fb-b7ac-4759-9a30-3e55c6f5a341	TCGA-HT-8104-10A	8d23aeed-c222-4fa9-8480-9f1ec6021b1d	TCGA-HT-8104-10A-01	aedeaf3f-f4aa-474b-a9ae-05403d1b86bd	TCGA-HT-8104-10A-01W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	'--	'--	'--	'--	released	'--
TCGA-LGG	5de6fd84-ed02-4c27-9947-db57f05faf6d	TCGA-HT-8104	13845ba9-5fc0-408a-8ca9-ac32511765b7	TCGA-HT-8104-01A	7741ddb1-ab33-4b62-b225-82414d2c1893	TCGA-HT-8104-01A-11	7c0c03a3-0051-40d8-b2dd-b83d83dff1dd	TCGA-HT-8104-01A-11D	'--	'--	'--	DNA	D	'--	0.16	'--	'--	PicoGreen	released	'--
TCGA-LGG	5de6fd84-ed02-4c27-9947-db57f05faf6d	TCGA-HT-8104	13845ba9-5fc0-408a-8ca9-ac32511765b7	TCGA-HT-8104-01A	7741ddb1-ab33-4b62-b225-82414d2c1893	TCGA-HT-8104-01A-11	6aa13461-4535-49d4-8cbd-9fe0e720c047	TCGA-HT-8104-01A-11W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	'--	'--	'--	'--	released	'--
TCGA-LGG	5de6fd84-ed02-4c27-9947-db57f05faf6d	TCGA-HT-8104	13845ba9-5fc0-408a-8ca9-ac32511765b7	TCGA-HT-8104-01A	7741ddb1-ab33-4b62-b225-82414d2c1893	TCGA-HT-8104-01A-11	dffed83c-72ab-4173-87d3-52a69bc2bd90	TCGA-HT-8104-01A-11R	'--	'--	'--	RNA	R	'--	0.14	'--	'--	UV Spec	released	'--
TCGA-LGG	f5416dc4-d161-4776-9827-e4ceaf42d19f	TCGA-TM-A7C4	c70e3630-2a01-454f-a13d-86063cf5c135	TCGA-TM-A7C4-01A	337cd7be-00d5-49f4-a4e9-a2f492ff276a	TCGA-TM-A7C4-01A-11	6b1e1cf8-02d2-4f61-95e4-66b8004e7350	TCGA-TM-A7C4-01A-11W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	'--	'--	'--	'--	released	'--
TCGA-LGG	f5416dc4-d161-4776-9827-e4ceaf42d19f	TCGA-TM-A7C4	c70e3630-2a01-454f-a13d-86063cf5c135	TCGA-TM-A7C4-01A	337cd7be-00d5-49f4-a4e9-a2f492ff276a	TCGA-TM-A7C4-01A-11	7cd069b1-030b-4e5d-b5eb-4c1161580401	TCGA-TM-A7C4-01A-11R	2.14	'--	'--	RNA	R	'--	0.18	'--	'--	UV Spec	released	'--
TCGA-LGG	f5416dc4-d161-4776-9827-e4ceaf42d19f	TCGA-TM-A7C4	c70e3630-2a01-454f-a13d-86063cf5c135	TCGA-TM-A7C4-01A	337cd7be-00d5-49f4-a4e9-a2f492ff276a	TCGA-TM-A7C4-01A-11	9b79a385-1594-4618-a702-b2a561549116	TCGA-TM-A7C4-01A-11D	'--	'--	'--	DNA	D	'--	0.14	'--	'--	PicoGreen	released	'--
TCGA-LGG	f5416dc4-d161-4776-9827-e4ceaf42d19f	TCGA-TM-A7C4	b57c50cb-773d-4ea9-9ce7-4dafe1e65a5d	TCGA-TM-A7C4-10A	be61c0df-6374-4998-a26a-5781845a0926	TCGA-TM-A7C4-10A-01	6d64070f-33cb-4c01-af04-d87c418ae261	TCGA-TM-A7C4-10A-01W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	'--	'--	'--	'--	released	'--
TCGA-LGG	f5416dc4-d161-4776-9827-e4ceaf42d19f	TCGA-TM-A7C4	b57c50cb-773d-4ea9-9ce7-4dafe1e65a5d	TCGA-TM-A7C4-10A	be61c0df-6374-4998-a26a-5781845a0926	TCGA-TM-A7C4-10A-01	8cac8774-33f9-4dbd-8c66-794cd319cd77	TCGA-TM-A7C4-10A-01D	'--	'--	'--	DNA	D	'--	0.15	'--	'--	PicoGreen	released	'--
TCGA-LGG	d05079f2-9883-46e6-ad06-9e561f08d819	TCGA-DB-5277	024c83cf-cc50-4a5b-892d-5568fcc8ef61	TCGA-DB-5277-01A	b55ca46e-7e5d-4382-b1df-2a00020eb2f1	TCGA-DB-5277-01A-01	23939ef1-10a8-4ad4-8e58-f0e392ddfedc	TCGA-DB-5277-01A-01R	1.8	'--	'--	RNA	R	'--	0.14	'--	'--	UV Spec	released	'--
TCGA-LGG	d05079f2-9883-46e6-ad06-9e561f08d819	TCGA-DB-5277	024c83cf-cc50-4a5b-892d-5568fcc8ef61	TCGA-DB-5277-01A	b55ca46e-7e5d-4382-b1df-2a00020eb2f1	TCGA-DB-5277-01A-01	6a6fbacf-00df-43ae-8df2-afbf053d3d34	TCGA-DB-5277-01A-01D	1.9	'--	'--	DNA	D	'--	0.13	'--	'--	UV Spec	released	'--
TCGA-LGG	d05079f2-9883-46e6-ad06-9e561f08d819	TCGA-DB-5277	024c83cf-cc50-4a5b-892d-5568fcc8ef61	TCGA-DB-5277-01A	b55ca46e-7e5d-4382-b1df-2a00020eb2f1	TCGA-DB-5277-01A-01	2d454db3-354d-4bc7-9402-97d21837aca8	TCGA-DB-5277-01A-01W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	0.5	'--	'--	UV Spec	released	'--
TCGA-LGG	d05079f2-9883-46e6-ad06-9e561f08d819	TCGA-DB-5277	26778621-732f-4d22-8404-ad3a59d6641d	TCGA-DB-5277-10A	b05e7b6a-52ce-4eba-b6de-11ed9e05dd7b	TCGA-DB-5277-10A-01	0ac8ee73-1186-40e6-915b-d0171e151989	TCGA-DB-5277-10A-01D	1.9	'--	'--	DNA	D	'--	0.14	'--	'--	UV Spec	released	'--
TCGA-LGG	d05079f2-9883-46e6-ad06-9e561f08d819	TCGA-DB-5277	26778621-732f-4d22-8404-ad3a59d6641d	TCGA-DB-5277-10A	b05e7b6a-52ce-4eba-b6de-11ed9e05dd7b	TCGA-DB-5277-10A-01	9fca30bd-56e6-49dc-a857-81d94b9a7016	TCGA-DB-5277-10A-01W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	0.5	'--	'--	UV Spec	released	'--
TCGA-LGG	8d07b1e8-5d1d-4a43-b616-d29dd58ce5fe	TCGA-FG-6689	bad0094c-de01-4419-9adb-5e8ef0a4d397	TCGA-FG-6689-10A	0b5985cf-2eac-41bb-937b-f89806dd7c16	TCGA-FG-6689-10A-01	0fe43232-6f96-4669-87a6-f0f8c42fa69c	TCGA-FG-6689-10A-01D	1.9	'--	'--	DNA	D	'--	0.15	'--	'--	UV Spec	released	'--
TCGA-LGG	8d07b1e8-5d1d-4a43-b616-d29dd58ce5fe	TCGA-FG-6689	bad0094c-de01-4419-9adb-5e8ef0a4d397	TCGA-FG-6689-10A	0b5985cf-2eac-41bb-937b-f89806dd7c16	TCGA-FG-6689-10A-01	cc739928-787d-46d6-ae69-fd2ca5007eeb	TCGA-FG-6689-10A-01W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	0.5	'--	'--	PicoGreen	released	'--
TCGA-LGG	8d07b1e8-5d1d-4a43-b616-d29dd58ce5fe	TCGA-FG-6689	d81c3f19-bbcf-4071-8ba4-cb8c505307d7	TCGA-FG-6689-01A	fd0530e5-b4e3-4d8d-b1c7-92ac89fcbbfd	TCGA-FG-6689-01A-11	fe4709d2-fab8-4011-97d9-bd74e86f79d3	TCGA-FG-6689-01A-11D	1.9	'--	'--	DNA	D	'--	0.16	'--	'--	UV Spec	released	'--
TCGA-LGG	8d07b1e8-5d1d-4a43-b616-d29dd58ce5fe	TCGA-FG-6689	d81c3f19-bbcf-4071-8ba4-cb8c505307d7	TCGA-FG-6689-01A	fd0530e5-b4e3-4d8d-b1c7-92ac89fcbbfd	TCGA-FG-6689-01A-11	a5bc2b6c-635b-4312-99c9-8cacd189431c	TCGA-FG-6689-01A-11R	1.7	'--	'--	RNA	R	'--	0.15	'--	'--	UV Spec	released	'--
TCGA-LGG	8d07b1e8-5d1d-4a43-b616-d29dd58ce5fe	TCGA-FG-6689	d81c3f19-bbcf-4071-8ba4-cb8c505307d7	TCGA-FG-6689-01A	fd0530e5-b4e3-4d8d-b1c7-92ac89fcbbfd	TCGA-FG-6689-01A-11	3001f5e0-369a-4500-80b2-e8e5f7cc6477	TCGA-FG-6689-01A-11W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	0.5	'--	'--	PicoGreen	released	'--
TCGA-LGG	0bde34dd-dae9-4533-98ef-f5a61a11e7c4	TCGA-S9-A6WH	24722a50-8c3b-4479-a8e4-22bf99abc6d0	TCGA-S9-A6WH-01A	6a5323fc-1af4-4744-a471-a2d72bc5243c	TCGA-S9-A6WH-01A-12	edc1e836-6fed-4b18-9d85-ba6a559441e6	TCGA-S9-A6WH-01A-12W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	'--	'--	'--	'--	released	'--
TCGA-LGG	0bde34dd-dae9-4533-98ef-f5a61a11e7c4	TCGA-S9-A6WH	24722a50-8c3b-4479-a8e4-22bf99abc6d0	TCGA-S9-A6WH-01A	6a5323fc-1af4-4744-a471-a2d72bc5243c	TCGA-S9-A6WH-01A-12	02b70fe3-9cbf-4f09-a5d6-6fe4e8efd5e8	TCGA-S9-A6WH-01A-12D	'--	'--	'--	DNA	D	'--	0.16	'--	'--	PicoGreen	released	'--
TCGA-LGG	0bde34dd-dae9-4533-98ef-f5a61a11e7c4	TCGA-S9-A6WH	24722a50-8c3b-4479-a8e4-22bf99abc6d0	TCGA-S9-A6WH-01A	6a5323fc-1af4-4744-a471-a2d72bc5243c	TCGA-S9-A6WH-01A-12	4471a578-93df-4beb-8414-6c478aa4628b	TCGA-S9-A6WH-01A-12R	1.86	'--	'--	RNA	R	'--	0.16	'--	'--	UV Spec	released	'--
TCGA-LGG	0bde34dd-dae9-4533-98ef-f5a61a11e7c4	TCGA-S9-A6WH	c971e4b2-461b-48dc-9275-3f0174e3865a	TCGA-S9-A6WH-10A	7b973e25-80fe-4f35-b6fd-d50cd4e516ed	TCGA-S9-A6WH-10A-01	0a76195c-7c1b-4789-bc3d-411f9cd25baa	TCGA-S9-A6WH-10A-01D	'--	'--	'--	DNA	D	'--	0.16	'--	'--	PicoGreen	released	'--
TCGA-LGG	0bde34dd-dae9-4533-98ef-f5a61a11e7c4	TCGA-S9-A6WH	c971e4b2-461b-48dc-9275-3f0174e3865a	TCGA-S9-A6WH-10A	7b973e25-80fe-4f35-b6fd-d50cd4e516ed	TCGA-S9-A6WH-10A-01	e2d90bc7-fe4d-46ce-be07-f618cb22a436	TCGA-S9-A6WH-10A-01W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	'--	'--	'--	'--	released	'--
TCGA-LGG	033c1f48-9225-4159-b23b-7042272877da	TCGA-TM-A7CF	251ace07-1ffa-46ba-869c-5356709635e1	TCGA-TM-A7CF-10A	1c653432-e630-4759-8b8c-5d886989cf55	TCGA-TM-A7CF-10A-01	c9085c90-6710-404e-80fc-fca168218427	TCGA-TM-A7CF-10A-01W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	'--	'--	'--	'--	released	'--
TCGA-LGG	033c1f48-9225-4159-b23b-7042272877da	TCGA-TM-A7CF	251ace07-1ffa-46ba-869c-5356709635e1	TCGA-TM-A7CF-10A	1c653432-e630-4759-8b8c-5d886989cf55	TCGA-TM-A7CF-10A-01	466a73e0-065b-4b6c-a51f-ad622a4c1680	TCGA-TM-A7CF-10A-01D	'--	'--	'--	DNA	D	'--	0.16	'--	'--	PicoGreen	released	'--
TCGA-LGG	033c1f48-9225-4159-b23b-7042272877da	TCGA-TM-A7CF	abe68bc0-fe69-409e-851e-3ccf10c8ac94	TCGA-TM-A7CF-01A	68cfd499-8ca0-4898-9f31-8ba2bfb9831e	TCGA-TM-A7CF-01A-11	2c4a4f16-faad-45b5-9900-f903c39a9229	TCGA-TM-A7CF-01A-11R	1.96	'--	'--	RNA	R	'--	0.16	'--	'--	UV Spec	released	'--
TCGA-LGG	033c1f48-9225-4159-b23b-7042272877da	TCGA-TM-A7CF	abe68bc0-fe69-409e-851e-3ccf10c8ac94	TCGA-TM-A7CF-01A	68cfd499-8ca0-4898-9f31-8ba2bfb9831e	TCGA-TM-A7CF-01A-11	00150f31-f517-425e-a9f9-89e3f3c53a12	TCGA-TM-A7CF-01A-11D	'--	'--	'--	DNA	D	'--	0.15	'--	'--	PicoGreen	released	'--
TCGA-LGG	033c1f48-9225-4159-b23b-7042272877da	TCGA-TM-A7CF	abe68bc0-fe69-409e-851e-3ccf10c8ac94	TCGA-TM-A7CF-01A	68cfd499-8ca0-4898-9f31-8ba2bfb9831e	TCGA-TM-A7CF-01A-11	3aa2bd3a-6283-47d3-a625-f3c461d4db97	TCGA-TM-A7CF-01A-11W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	'--	'--	'--	'--	released	'--
TCGA-LGG	033c1f48-9225-4159-b23b-7042272877da	TCGA-TM-A7CF	204f56b8-2a07-461b-b4fb-51399aa93bec	TCGA-TM-A7CF-02A	4e1bc9e4-3dcd-4c7b-9cbf-6997f431212e	TCGA-TM-A7CF-02A-11	4c1308cf-a4a4-411e-a189-75cf1c274933	TCGA-TM-A7CF-02A-11D	'--	'--	'--	DNA	D	'--	0.14	'--	'--	PicoGreen	released	'--
TCGA-LGG	033c1f48-9225-4159-b23b-7042272877da	TCGA-TM-A7CF	204f56b8-2a07-461b-b4fb-51399aa93bec	TCGA-TM-A7CF-02A	4e1bc9e4-3dcd-4c7b-9cbf-6997f431212e	TCGA-TM-A7CF-02A-11	eed9c84f-2f80-4c88-b22b-4318ed0a7a3f	TCGA-TM-A7CF-02A-11W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	'--	'--	'--	'--	released	'--
TCGA-LGG	033c1f48-9225-4159-b23b-7042272877da	TCGA-TM-A7CF	204f56b8-2a07-461b-b4fb-51399aa93bec	TCGA-TM-A7CF-02A	4e1bc9e4-3dcd-4c7b-9cbf-6997f431212e	TCGA-TM-A7CF-02A-11	7bc4284e-7351-48fd-a51c-9ff5be78d148	TCGA-TM-A7CF-02A-11R	1.94	'--	'--	RNA	R	'--	0.17	'--	'--	UV Spec	released	'--
TCGA-LGG	872a12b4-8cbd-49d2-ac98-d846587f5794	TCGA-FG-A87N	5cb3e44d-cd32-40c1-b756-460072f17723	TCGA-FG-A87N-10A	b786b85a-9d33-4a7b-b6fe-9e60220467c1	TCGA-FG-A87N-10A-01	6d166c7a-59a8-451b-9644-6c9751e442c9	TCGA-FG-A87N-10A-01D	'--	'--	'--	DNA	D	'--	0.15	'--	'--	PicoGreen	released	'--
TCGA-LGG	872a12b4-8cbd-49d2-ac98-d846587f5794	TCGA-FG-A87N	5cb3e44d-cd32-40c1-b756-460072f17723	TCGA-FG-A87N-10A	b786b85a-9d33-4a7b-b6fe-9e60220467c1	TCGA-FG-A87N-10A-01	2d4040d1-4d34-42d8-b6c9-33461f230940	TCGA-FG-A87N-10A-01W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	'--	'--	'--	'--	released	'--
TCGA-LGG	872a12b4-8cbd-49d2-ac98-d846587f5794	TCGA-FG-A87N	5dd79dbd-72f5-4da1-952c-ceedef212259	TCGA-FG-A87N-01A	050e82cf-1e1c-425e-b4b3-2c0041b1dda1	TCGA-FG-A87N-01A-11	1a2a2012-1ce4-417d-9ec6-4a8b907ea32d	TCGA-FG-A87N-01A-11W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	'--	'--	'--	'--	released	'--
TCGA-LGG	872a12b4-8cbd-49d2-ac98-d846587f5794	TCGA-FG-A87N	5dd79dbd-72f5-4da1-952c-ceedef212259	TCGA-FG-A87N-01A	050e82cf-1e1c-425e-b4b3-2c0041b1dda1	TCGA-FG-A87N-01A-11	f4b01532-3d6e-46ac-b6eb-3ed7f859940a	TCGA-FG-A87N-01A-11R	1.89	'--	'--	RNA	R	'--	0.18	'--	'--	UV Spec	released	'--
TCGA-LGG	872a12b4-8cbd-49d2-ac98-d846587f5794	TCGA-FG-A87N	5dd79dbd-72f5-4da1-952c-ceedef212259	TCGA-FG-A87N-01A	050e82cf-1e1c-425e-b4b3-2c0041b1dda1	TCGA-FG-A87N-01A-11	22cde778-ccb4-46fd-8763-d08a516ccccb	TCGA-FG-A87N-01A-11D	'--	'--	'--	DNA	D	'--	0.15	'--	'--	PicoGreen	released	'--
TCGA-LGG	0ce8d92b-54e2-45d4-a551-0faf94a27d46	TCGA-HT-7611	353615d9-30f0-4d27-ae09-c282a392866d	TCGA-HT-7611-01A	1df7859b-c91d-4044-865a-d68563f05c7e	TCGA-HT-7611-01A-11	739287e6-17aa-468c-ba61-efe560f8cd42	TCGA-HT-7611-01A-11W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	'--	'--	'--	'--	released	'--
TCGA-LGG	0ce8d92b-54e2-45d4-a551-0faf94a27d46	TCGA-HT-7611	353615d9-30f0-4d27-ae09-c282a392866d	TCGA-HT-7611-01A	1df7859b-c91d-4044-865a-d68563f05c7e	TCGA-HT-7611-01A-11	2ca27e6b-962e-4b76-93bb-dc09bc17c3da	TCGA-HT-7611-01A-11D	'--	'--	'--	DNA	D	'--	0.14	'--	'--	PicoGreen	released	'--
TCGA-LGG	0ce8d92b-54e2-45d4-a551-0faf94a27d46	TCGA-HT-7611	353615d9-30f0-4d27-ae09-c282a392866d	TCGA-HT-7611-01A	1df7859b-c91d-4044-865a-d68563f05c7e	TCGA-HT-7611-01A-11	e56441cd-db1d-4e7d-800f-d8ce5bbe6e3f	TCGA-HT-7611-01A-11R	'--	'--	'--	RNA	R	'--	0.16	'--	'--	UV Spec	released	'--
TCGA-LGG	0ce8d92b-54e2-45d4-a551-0faf94a27d46	TCGA-HT-7611	6afa35be-93cb-4bbc-ae22-91459471f698	TCGA-HT-7611-10B	590b4a08-3ad0-414a-9a33-d4fea93c4eb8	TCGA-HT-7611-10B-01	8c43bf2c-d784-4a4a-a8fe-3d2d60ee2a58	TCGA-HT-7611-10B-01W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	'--	'--	'--	'--	released	'--
TCGA-LGG	0ce8d92b-54e2-45d4-a551-0faf94a27d46	TCGA-HT-7611	6afa35be-93cb-4bbc-ae22-91459471f698	TCGA-HT-7611-10B	590b4a08-3ad0-414a-9a33-d4fea93c4eb8	TCGA-HT-7611-10B-01	8dffba11-c3e9-44df-9ad4-4793728ee9e1	TCGA-HT-7611-10B-01D	'--	'--	'--	DNA	D	'--	0.15	'--	'--	PicoGreen	released	'--
TCGA-LGG	274496d6-0a9b-45ca-876f-b91f7277963c	TCGA-HT-A4DV	4c90bf3b-f558-450d-af29-0b5b454b95d5	TCGA-HT-A4DV-01A	b44742b0-4f59-43e6-b7cb-e3530e1e6b9e	TCGA-HT-A4DV-01A-11	49f167bd-ca5a-4488-b04a-b81502398f9b	TCGA-HT-A4DV-01A-11D	'--	'--	'--	DNA	D	'--	0.16	'--	'--	PicoGreen	released	'--
TCGA-LGG	274496d6-0a9b-45ca-876f-b91f7277963c	TCGA-HT-A4DV	4c90bf3b-f558-450d-af29-0b5b454b95d5	TCGA-HT-A4DV-01A	b44742b0-4f59-43e6-b7cb-e3530e1e6b9e	TCGA-HT-A4DV-01A-11	3f3eabed-d404-46ad-8802-592e9088b15d	TCGA-HT-A4DV-01A-11W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	'--	'--	'--	'--	released	'--
TCGA-LGG	274496d6-0a9b-45ca-876f-b91f7277963c	TCGA-HT-A4DV	4c90bf3b-f558-450d-af29-0b5b454b95d5	TCGA-HT-A4DV-01A	b44742b0-4f59-43e6-b7cb-e3530e1e6b9e	TCGA-HT-A4DV-01A-11	110ddfa0-59a2-48d9-ae97-4715e44beef6	TCGA-HT-A4DV-01A-11R	1.86	'--	'--	RNA	R	'--	0.16	'--	'--	UV Spec	released	'--
TCGA-LGG	274496d6-0a9b-45ca-876f-b91f7277963c	TCGA-HT-A4DV	733eb7e1-e7a9-4b8c-99e1-8292cca69567	TCGA-HT-A4DV-10A	aa5fdd4b-1e49-478a-9867-7923f5bd8b8a	TCGA-HT-A4DV-10A-01	6b732f2a-460c-4c07-908d-cdb89356724c	TCGA-HT-A4DV-10A-01W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	'--	'--	'--	'--	released	'--
TCGA-LGG	274496d6-0a9b-45ca-876f-b91f7277963c	TCGA-HT-A4DV	733eb7e1-e7a9-4b8c-99e1-8292cca69567	TCGA-HT-A4DV-10A	aa5fdd4b-1e49-478a-9867-7923f5bd8b8a	TCGA-HT-A4DV-10A-01	f607c449-f6ba-433b-90a5-17954642d73b	TCGA-HT-A4DV-10A-01D	'--	'--	'--	DNA	D	'--	0.14	'--	'--	PicoGreen	released	'--
TCGA-LGG	b297c4dc-ec58-4392-908a-586e81d57ef0	TCGA-S9-A6TZ	62868a3b-41fb-4c6c-8bb4-8a7a3ad47b61	TCGA-S9-A6TZ-10A	d9dbee3c-7d0b-4ed1-ac58-62e694cb5ddb	TCGA-S9-A6TZ-10A-01	1492d18c-a85e-4d91-ab57-56e65938b119	TCGA-S9-A6TZ-10A-01W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	'--	'--	'--	'--	released	'--
TCGA-LGG	b297c4dc-ec58-4392-908a-586e81d57ef0	TCGA-S9-A6TZ	62868a3b-41fb-4c6c-8bb4-8a7a3ad47b61	TCGA-S9-A6TZ-10A	d9dbee3c-7d0b-4ed1-ac58-62e694cb5ddb	TCGA-S9-A6TZ-10A-01	966bc35e-1139-4801-a3d9-54dc9b0a13e8	TCGA-S9-A6TZ-10A-01D	'--	'--	'--	DNA	D	'--	0.15	'--	'--	PicoGreen	released	'--
TCGA-LGG	b297c4dc-ec58-4392-908a-586e81d57ef0	TCGA-S9-A6TZ	5b362149-9c35-4d31-8465-0adc0838dfc3	TCGA-S9-A6TZ-01A	b5330e3c-7ef1-4956-82df-c6f1e6c3cd32	TCGA-S9-A6TZ-01A-21	196853ba-4e78-4ba6-8668-f66f862f0955	TCGA-S9-A6TZ-01A-21R	1.94	'--	'--	RNA	R	'--	0.17	'--	'--	UV Spec	released	'--
